FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
,,Espirito Santo,Brazil,2020-10-04 04:23:44,-19.1834,-40.3089,133744,3572,123083,7089,"Espirito Santo, Brazil",3328.082813880283,2.6707740160306255
,,Goias,Brazil,2020-10-04 04:23:44,-15.827,-49.8362,215938,4832,204925,6181,"Goias, Brazil",3076.7613032913414,2.2376793338828738
,,Maranhao,Brazil,2020-10-04 04:23:44,-4.9609,-45.2744,175218,3787,165886,5545,"Maranhao, Brazil",2476.516148491466,2.1613076282117136
,,Mato Grosso,Brazil,2020-10-04 04:23:44,-12.6819,-56.9211,126662,3517,107119,15163,"Mato Grosso, Brazil",3608.3577799295504,2.743931536919798
,,Mato Grosso do Sul,Brazil,2020-10-04 04:23:44,-20.7722,-54.7852,71723,1351,64799,5342,"Mato Grosso do Sul, Brazil",2572.0172753659067,1.867759807487828
,,Minas Gerais,Brazil,2020-10-04 04:23:44,-18.5122,-44.555,305527,7569,270475,27483,"Minas Gerais, Brazil",1443.289793923517,2.477358793167216
,,Para,Brazil,2020-10-04 04:23:44,-1.9981,-54.9306,234033,6600,217904,9305,"Para, Brazil",2717.7225261584367,2.819907443050102
,,Paraiba,Brazil,2020-10-04 04:23:44,-7.24,-36.782,122681,2846,98017,21818,"Paraiba, Brazil",3053.1887120541487,2.319837627668506
,,Parana,Brazil,2020-10-04 04:23:44,-25.2521,-52.0215,183715,4574,133977,45164,"Parana, Brazil",1606.749089575901,2.4897259341915468
,,Pernambuco,Brazil,2020-10-04 04:23:44,-8.8137,-36.9541,149349,8318,129516,11515,"Pernambuco, Brazil",1562.7068167642576,5.569504984968095
,,Piaui,Brazil,2020-10-04 04:23:44,-7.7183,-42.7289,98344,2149,95708,256,"Piaui, Brazil",2997.286775405433,2.185346760712684
,,Rio Grande do Norte,Brazil,2020-10-04 04:23:44,-5.4026,-36.9541,70808,2410,41449,26702,"Rio Grande do Norte, Brazil",2011.8607765994184,3.4045327626039996
,,Rio Grande do Sul,Brazil,2020-10-04 04:23:44,-30.0346,-51.2177,202587,4898,187652,10037,"Rio Grande do Sul, Brazil",1780.634123973312,2.4177267050699207
,,Rio de Janeiro,Brazil,2020-10-04 04:23:44,-22.9068,-43.1729,271575,18749,247541,5285,"Rio de Janeiro, Brazil",1572.9852105506518,6.903801896345392
,,Rondonia,Brazil,2020-10-04 04:23:44,-11.5057,-63.5806,66576,1371,58783,6422,"Rondonia, Brazil",3746.064792021269,2.05930064888248
,,Roraima,Brazil,2020-10-04 04:23:44,-2.7376,-62.0751,51368,661,46135,4502,"Roraima, Brazil",8468.3563319527,1.288549261179773
,,Santa Catarina,Brazil,2020-10-04 04:23:44,-27.2423,-50.2189,218633,2842,208547,7244,"Santa Catarina, Brazil",3051.492940195858,1.2998952582638486
,,Sao Paulo,Brazil,2020-10-04 04:23:44,-23.5505,-46.6333,1003429,36136,865135,102158,"Sao Paulo, Brazil",2185.2129385345065,3.6012513092605456
,,Sergipe,Brazil,2020-10-04 04:23:44,-10.5741,-37.3857,78002,2051,72063,3888,"Sergipe, Brazil",3393.315166511796,2.6294197584677317
,,Tocantins,Brazil,2020-10-04 04:23:44,-10.1753,-48.2982,69419,968,53124,15308,"Tocantins, Brazil",4412.200403594457,1.3919709501714748
,,,Brunei,2020-10-04 04:23:44,4.5353,114.7277,146,3,142,1,Brunei,33.372725340184644,2.0547945205479454
,,,Bulgaria,2020-10-04 04:23:44,42.7339,25.4858,21518,841,14984,5693,Bulgaria,309.68079908526295,3.908355795148248
,,,Burkina Faso,2020-10-04 04:23:44,12.2383,-1.5616,2154,59,1397,698,Burkina Faso,10.304603899924214,2.7390900649953576
,,,Burma,2020-10-04 04:23:44,21.9162,95.956,16503,371,4795,11337,Burma,30.330936375168044,2.2480761073744167
,,,Burundi,2020-10-04 04:23:44,-3.3731,29.9189,513,1,472,40,Burundi,4.314266657505508,0.1949317738791423
,,,Cabo Verde,2020-10-04 04:23:44,16.5388,-23.0418,6296,62,5409,825,Cabo Verde,1132.3985409757045,0.9847522236340533
,,,Cambodia,2020-10-04 04:23:44,11.55,104.9167,278,0,275,3,Cambodia,1.6627817585185116,0.0
,,,Cameroon,2020-10-04 04:23:44,3.848,11.5021,20924,420,19764,740,Cameroon,78.82207186776817,2.007264385394762
,,Alberta,Canada,2020-10-04 04:23:44,53.9333,-116.5765,18357,272,16527,1558,"Alberta, Canada",413.1780316321917,1.4817235931797135
,,British Columbia,Canada,2020-10-04 04:23:44,53.7267,-127.6476,9381,238,7841,1302,"British Columbia, Canada",179.89167380180083,2.537042959172796
,,Diamond Princess,Canada,2020-10-04 04:23:44,,,0,1,0,0,"Diamond Princess, Canada",,
,,Grand Princess,Canada,2020-10-04 04:23:44,,,13,0,13,0,"Grand Princess, Canada",,0.0
,,Manitoba,Canada,2020-10-04 04:23:44,53.7609,-98.8139,2108,22,1409,677,"Manitoba, Canada",152.33800536940882,1.0436432637571158
,,New Brunswick,Canada,2020-10-04 04:23:44,46.5653,-66.4619,201,2,193,6,"New Brunswick, Canada",25.468022427064525,0.9950248756218906
,,Newfoundland and Labrador,Canada,2020-10-04 04:23:44,53.1355,-57.6604,276,4,269,3,"Newfoundland and Labrador, Canada",53.020537774251615,1.4492753623188406
,,Northwest Territories,Canada,2020-10-04 04:23:44,64.8255,-124.8457,5,0,5,0,"Northwest Territories,Canada",10.98804500703235,0.0
,,Nova Scotia,Canada,2020-10-04 04:23:44,44.682,-63.7443,1089,65,1021,3,"Nova Scotia, Canada",109.7721396495154,5.968778696051423
,,Nunavut,Canada,2020-10-04 04:23:44,70.2998,-83.1076,0,0,0,0,"Nunavut, Canada",0.0,
,,Ontario,Canada,2020-10-04 04:23:44,51.2538,-85.3232,55716,2968,47101,5428,"Ontario, Canada",374.4837881070068,5.390655956197543
,,Prince Edward Island,Canada,2020-10-04 04:23:44,46.5107,-63.4168,59,0,57,2,"Prince Edward Island, Canada",35.905987171216786,0.0
,,Quebec,Canada,2020-10-04 04:23:44,52.9399,-73.5491,79198,5905,64478,8815,"Quebec, Canada",920.4258936753406,7.455996363544534
,,Saskatchewan,Canada,2020-10-04 04:23:44,52.9399,-106.4509,1954,24,1782,148,"Saskatchewan, Canada",165.61511521862212,1.2282497441146367
,,Yukon,Canada,2020-10-04 04:23:44,64.2823,-135.0,15,0,15,0,"Yukon, Canada",34.89508211975992,0.0
,,,Central African Republic,2020-10-04 04:23:44,6.6111,20.9394,4845,62,1914,2869,Central African Republic,100.3154605483829,1.279669762641899
,,,Chad,2020-10-04 04:23:44,15.4542,18.7322,1214,85,1075,54,Chad,7.390785468205955,7.00164744645799
,,Antofagasta,Chile,2020-10-04 04:23:44,-23.6509,-70.3975,20135,496,19115,524,"Antofagasta, Chile",3314.217805094036,2.4633722373975666
,,Araucania,Chile,2020-10-04 04:23:44,-38.9489,-72.3311,7869,117,6937,815,"Araucania, Chile",822.0646369083935,1.4868471216164696
,,Arica y Parinacota,Chile,2020-10-04 04:23:44,-18.594,-69.4785,8354,152,7737,465,"Arica y Parinacota, Chile",3695.3483022807295,1.8194876705769691
,,Atacama,Chile,2020-10-04 04:23:44,-27.5661,-70.0503,7135,68,6720,347,"Atacama, Chile",2469.336618860402,0.9530483531885073
,,Aysen,Chile,2020-10-04 04:23:44,-45.9864,-73.7669,532,1,308,223,"Aysen, Chile",515.7137594757556,0.18796992481203006
,,Biobio,Chile,2020-10-04 04:23:44,-37.4464,-72.1416,24192,347,22078,1767,"Biobio, Chile",1553.9518436798444,1.4343584656084656
,,Coquimbo,Chile,2020-10-04 04:23:44,-29.959,-71.3389,12095,217,11503,375,"Coquimbo, Chile",1596.5184150710281,1.7941298057048367
,,Los Lagos,Chile,2020-10-04 04:23:44,-41.9198,-72.1416,9849,97,8567,1185,"Los Lagos, Chile",1188.4765200770355,0.9848715605645243
,,Los Rios,Chile,2020-10-04 04:23:44,-40.231,-72.3311,2063,21,1566,476,"Los Rios, Chile",536.0711158230628,1.0179350460494425
,,Magallanes,Chile,2020-10-04 04:23:44,-52.368,-70.9863,9054,91,7447,1516,"Magallanes, Chile",5436.76028174596,1.005080627347029
,,Maule,Chile,2020-10-04 04:23:44,-35.5183,-71.6885,16184,335,14686,1163,"Maule, Chile",1548.7822383846117,2.069945625308947
,,Metropolitana,Chile,2020-10-04 04:23:44,-33.4376,-70.6505,287903,9306,275092,3505,"Metropolitana, Chile",4047.6700622314,3.2323386696213654
,,Nuble,Chile,2020-10-04 04:23:44,-36.7226,-71.7622,6531,123,6016,392,"Nuble, Chile",1358.9008944901157,1.8833256775378961
,,OHiggins,Chile,2020-10-04 04:23:44,-34.5755,-71.0022,16748,422,15654,672,"OHiggins, Chile",1831.2731328350947,2.519703845235252
,,Tarapaca,Chile,2020-10-04 04:23:44,-19.9232,-69.5132,11947,231,11394,322,"Tarapaca, Chile",3614.191760598745,1.9335398007868083
,,Unknown,Chile,2020-10-04 04:23:44,,,53,1,53,0,"Unknown, Chile",,1.8867924528301887
,,Valparaiso,Chile,2020-10-04 04:23:44,-33.0472,-71.6127,27827,894,26008,925,"Valparaiso, Chile",1532.406484490903,3.2127070830488376
,,Anhui,China,2020-10-04 04:23:44,31.8257,117.2264,991,6,985,0,"Anhui, China",1.6238668510457415,0.6054490413723511
,,Beijing,China,2020-10-04 04:23:44,40.1824,116.4142,936,9,926,1,"Beijing, China",4.27532059765876,0.9615384615384616
,,Chongqing,China,2020-10-04 04:23:44,30.0572,107.874,585,6,578,1,"Chongqing, China",1.8250361832921587,1.0256410256410255
,,Fujian,China,2020-10-04 04:23:44,26.0789,117.9874,411,1,393,17,"Fujian, China",0.9894057513506351,0.24330900243309003
,,Gansu,China,2020-10-04 04:23:44,35.7518,104.2861,170,2,168,0,"Gansu, China",0.6794610243370549,1.1764705882352942
,,Guangdong,China,2020-10-04 04:23:44,23.3417,113.4244,1840,8,1804,28,"Guangdong, China",1.4601724860492025,0.43478260869565216
,,Guangxi,China,2020-10-04 04:23:44,23.8298,108.7881,260,2,255,3,"Guangxi, China",0.5186845744244936,0.7692307692307693
,,Guizhou,China,2020-10-04 04:23:44,26.8154,106.8748,147,2,145,0,"Guizhou, China",0.38120283133605526,1.3605442176870748
,,Hainan,China,2020-10-04 04:23:44,19.1959,109.7453,171,6,165,0,"Hainan, China",1.696221255497344,3.508771929824561
,,Hebei,China,2020-10-04 04:23:44,37.8957,114.9042,365,6,358,1,"Hebei, China",0.48920902071947636,1.643835616438356
,,Heilongjiang,China,2020-10-04 04:23:44,47.862,127.7615,948,13,935,0,"Heilongjiang, China",2.9764438955396293,1.371308016877637
,,Henan,China,2020-10-04 04:23:44,33.882,113.614,1281,22,1254,5,"Henan, China",1.289179599615436,1.7174082747853239
,,Hong Kong,China,2020-10-04 04:23:44,22.3,114.2,5108,105,4849,154,"Hong Kong, China",68.13402929283066,2.0555990602975722
,,Hubei,China,2020-10-04 04:23:44,30.9756,112.2707,68139,4512,63627,0,"Hubei, China",117.98438638829447,6.62175846431559
,,Hunan,China,2020-10-04 04:23:44,27.6104,111.7088,1019,4,1015,0,"Hunan, China",1.533602356383783,0.39254170755642787
,,Inner Mongolia,China,2020-10-04 04:23:44,44.0935,113.9448,266,1,261,4,"Inner Mongolia, China",1.106067967876626,0.37593984962406013
,,Jiangsu,China,2020-10-04 04:23:44,32.9711,119.455,666,0,664,2,"Jiangsu, China",0.7858591049494303,0.0
,,Jiangxi,China,2020-10-04 04:23:44,27.614,115.7221,935,1,934,0,"Jiangxi, China",2.0691043223589296,0.10695187165775401
,,Jilin,China,2020-10-04 04:23:44,43.6661,126.1923,157,2,155,0,"Jilin, China",0.6521706711538224,1.2738853503184713
,,Liaoning,China,2020-10-04 04:23:44,41.2956,122.6085,271,2,266,3,"Liaoning, China",0.6362785807944781,0.7380073800738007
,,Macau,China,2020-10-04 04:23:44,22.1667,113.55,46,0,46,0,"Macau, China",7.084094360136877,0.0
,,Ningxia,China,2020-10-04 04:23:44,37.2692,106.1655,75,0,75,0,"Ningxia, China",1.041282838242681,0.0
,,Qinghai,China,2020-10-04 04:23:44,35.7452,95.9956,18,0,18,0,"Qinghai, China",0.3038509563793255,0.0
,,Shaanxi,China,2020-10-04 04:23:44,35.1917,108.8701,413,3,386,24,"Shaanxi, China",1.0448025764578557,0.7263922518159807
,,Shandong,China,2020-10-04 04:23:44,36.3427,118.1498,832,7,823,2,"Shandong, China",0.8194827856067659,0.8413461538461539
,,Shanghai,China,2020-10-04 04:23:44,31.202,121.4491,1012,7,955,50,"Shanghai, China",4.069013197956889,0.691699604743083
,,Shanxi,China,2020-10-04 04:23:44,37.5777,112.2922,204,0,203,1,"Shanxi, China",0.5842657909859016,0.0
,,Sichuan,China,2020-10-04 04:23:44,30.6171,102.7103,701,3,663,35,"Sichuan, China",0.8377665044602521,0.42796005706134094
,,Tianjin,China,2020-10-04 04:23:44,39.3054,117.323,241,3,234,4,"Tianjin, China",1.7380632018917628,1.2448132780082988
,,Tibet,China,2020-10-04 04:23:44,31.6927,88.0924,1,0,1,0,"Tibet, China",0.027411529289219045,0.0
,,Xinjiang,China,2020-10-04 04:23:44,41.1129,85.2401,902,3,899,0,"Xinjiang, China",3.4890451910648723,0.3325942350332594
,,Yunnan,China,2020-10-04 04:23:44,24.974,101.487,211,2,199,10,"Yunnan, China",0.44694605257352277,0.9478672985781991
,,Zhejiang,China,2020-10-04 04:23:44,29.1832,120.0934,1282,1,1272,9,"Zhejiang, China",1.985516324382444,0.078003120124805
,,Amazonas,Colombia,2020-10-04 04:23:44,-1.4429,-71.5724,2746,117,2615,14,"Amazonas, Colombia",3585.371267414381,4.260742898761835
,,Antioquia,Colombia,2020-10-04 04:23:44,7.1986,-75.3412,118115,2486,108362,7267,"Antioquia, Colombia",1843.5011648011846,2.104728442619481
,,Arauca,Colombia,2020-10-04 04:23:44,7.0762,-70.7105,1910,55,1619,236,"Arauca, Colombia",728.5238048013914,2.8795811518324608
,,Atlantico,Colombia,2020-10-04 04:23:44,10.6966,-74.8741,67859,3076,63887,896,"Atlantico, Colombia",2676.337804084926,4.5329285724811745
,,Bolivar,Colombia,2020-10-04 04:23:44,8.6704,-74.03,29376,783,27914,679,"Bolivar, Colombia",1419.055026061417,2.6654411764705883
,,Boyaca,Colombia,2020-10-04 04:23:44,5.4545,-73.362,7800,160,6609,1031,"Boyaca, Colombia",640.7223405094236,2.051282051282051
,,Caldas,Colombia,2020-10-04 04:23:44,5.2983,-75.2479,6360,141,5289,930,"Caldas, Colombia",637.111760021237,2.2169811320754715
,,Capital District,Colombia,2020-10-04 04:23:44,4.711,-74.0721,273481,6874,239144,27463,"Capital District, Colombia",3689.4241481290014,2.5135201348539753
,,Caqueta,Colombia,2020-10-04 04:23:44,0.8699,-73.8419,8730,308,7820,602,"Caqueta, Colombia",2174.4057745044074,3.5280641466208476
,,Casanare,Colombia,2020-10-04 04:23:44,5.7589,-71.5724,2581,51,2062,468,"Casanare, Colombia",613.7872648060422,1.9759783029833398
,,Cauca,Colombia,2020-10-04 04:23:44,2.705,-76.82600000000002,9911,278,8534,1099,"Cauca, Colombia",676.7552892205331,2.8049641812127937
,,Cesar,Colombia,2020-10-04 04:23:44,9.3373,-73.6536,20720,636,18029,2055,"Cesar, Colombia",1725.8411393216911,3.0694980694980694
,,Choco,Colombia,2020-10-04 04:23:44,5.2528,-76.82600000000002,4030,157,3776,97,"Choco, Colombia",753.5160968240137,3.8957816377171217
,,Cordoba,Colombia,2020-10-04 04:23:44,8.0493,-75.574,24291,1554,21561,1176,"Cordoba, Colombia",1361.0057917405086,6.39743114733852
,,Cundinamarca,Colombia,2020-10-04 04:23:44,5.026,-74.03,34300,1026,31241,2033,"Cundinamarca, Colombia",1175.0357991956314,2.991253644314869
,,Guainia,Colombia,2020-10-04 04:23:44,2.5854,-68.5247,950,15,831,104,"Guainia, Colombia",1974.4772831192583,1.5789473684210527
,,Guaviare,Colombia,2020-10-04 04:23:44,1.0654,-73.2603,887,18,748,121,"Guaviare, Colombia",1071.6831587468434,2.0293122886133035
,,Huila,Colombia,2020-10-04 04:23:44,2.5359,-75.5277,12496,387,10704,1405,"Huila, Colombia",1135.601507107506,3.096991037131882
,,La Guajira,Colombia,2020-10-04 04:23:44,11.3548,-72.5205,8280,318,7481,481,"La Guajira, Colombia",940.3107113654947,3.8405797101449277
,,Magdalena,Colombia,2020-10-04 04:23:44,10.4113,-74.4057,15533,846,13999,688,"Magdalena, Colombia",1157.6706768643246,5.446468808343527
,,Meta,Colombia,2020-10-04 04:23:44,3.272,-73.0877,16605,433,15202,970,"Meta, Colombia",1597.061522214592,2.607648298705209
,,Narino,Colombia,2020-10-04 04:23:44,1.2892,-77.3579,18732,692,16851,1189,"Narino, Colombia",1148.7852264698956,3.69421311125347
,,Norte de Santander,Colombia,2020-10-04 04:23:44,7.9463,-72.8988,16305,920,14557,828,"Norte de Santander, Colombia",1093.056260386716,5.642440969027906
,,Putumayo,Colombia,2020-10-04 04:23:44,0.436,-75.5277,3863,177,3353,333,"Putumayo, Colombia",1109.4772274270354,4.581931141599793
,,Quindio,Colombia,2020-10-04 04:23:44,4.461,-75.6674,4153,114,3283,756,"Quindio, Colombia",769.21082266477,2.7450036118468577
,,Risaralda,Colombia,2020-10-04 04:23:44,5.3158,-75.9928,11674,268,10232,1174,"Risaralda, Colombia",1237.4377385650428,2.2956998458112046
,,San Andres y Providencia,Colombia,2020-10-04 04:23:44,12.5567,-81.7185,1505,16,1231,258,"San Andres y Providencia, Colombia",2455.9399477806787,1.06312292358804
,,Santander,Colombia,2020-10-04 04:23:44,6.6437,-73.6536,32298,1351,27831,3116,"Santander, Colombia",1478.2796153671875,4.182921543129606
,,Sucre,Colombia,2020-10-04 04:23:44,8.814,-74.7233,14158,584,13185,389,"Sucre, Colombia",1564.6567491432404,4.124876394971041
,,Tolima,Colombia,2020-10-04 04:23:44,4.0925,-75.1545,12644,359,11348,937,"Tolima, Colombia",950.5430439479562,2.8392913634925656
,,Unknown,Colombia,2020-10-04 04:23:44,,,0,0,0,0,"Unknown, Colombia",,
,,Valle del Cauca,Colombia,2020-10-04 04:23:44,3.8009,-76.6413,64462,2340,57222,4900,"Valle del Cauca, Colombia",1440.2064753213108,3.6300456082653345
,,Vaupes,Colombia,2020-10-04 04:23:44,0.8554,-70.812,836,11,775,50,"Vaupes, Colombia",2049.170282128588,1.3157894736842106
,,Vichada,Colombia,2020-10-04 04:23:44,4.4234,-69.2878,556,5,506,45,"Vichada, Colombia",515.7316711190264,0.8992805755395683
,,,Comoros,2020-10-04 04:23:44,-11.6455,43.3333,487,7,466,14,Comoros,56.00308189444512,1.4373716632443532
,,,Congo (Brazzaville),2020-10-04 04:23:44,-0.228,15.8277,5089,89,3887,1113,Congo (Brazzaville),92.22390637923398,1.7488701120062882
,,,Congo (Kinshasa),2020-10-04 04:23:44,-4.0383,21.7587,10752,274,10212,266,Congo (Kinshasa),12.005171334741469,2.5483630952380953
,,,Costa Rica,2020-10-04 04:23:44,9.7489,-83.7534,79182,950,45007,33225,Costa Rica,1554.3821751927812,1.1997676239549393
,,,Cote d'Ivoire,2020-10-04 04:23:44,7.54,-5.5471,19849,120,19421,308,Cote d'Ivoire,75.24752850593907,0.6045644616857272
,,,Croatia,2020-10-04 04:23:44,45.1,15.2,17401,293,15661,1447,Croatia,423.87001287126685,1.6838112752140681
,,,Cuba,2020-10-04 04:23:44,21.521757,-77.78116700000002,5780,122,5118,540,Cuba,51.03024592693881,2.110726643598616
,,,Cyprus,2020-10-04 04:23:44,35.1264,33.4299,1789,22,1369,398,Cyprus,148.1744068261274,1.2297372833985467
,,,Czechia,2020-10-04 04:23:44,49.8175,15.473,80605,711,39073,40821,Czechia,752.6859229009816,0.8820792754791886
,,Faroe Islands,Denmark,2020-10-04 04:23:44,61.8926,-6.9118,473,0,432,41,"Faroe Islands, Denmark",967.9729868003684,0.0
,,Greenland,Denmark,2020-10-04 04:23:44,71.7069,-42.6043,14,0,14,0,"Greenland, Denmark",24.660043683505954,0.0
,,,Denmark,2020-10-04 04:23:44,56.2639,9.5018,29302,654,22297,6351,Denmark,501.9861361920492,2.2319295611221075
,,,Diamond Princess,2020-10-04 04:23:44,,,712,13,651,48,Diamond Princess,,1.8258426966292134
,,,Djibouti,2020-10-04 04:23:44,11.8251,42.5903,5418,61,5347,10,Djibouti,548.3794567217475,1.1258767072720561
,,,Dominica,2020-10-04 04:23:44,15.415,-61.371,31,0,24,7,Dominica,43.06093817282716,0.0
,,,Dominican Republic,2020-10-04 04:23:44,18.7357,-70.1627,113926,2128,89635,22163,Dominican Republic,1050.2120962722383,1.8678791496234397
,,,Ecuador,2020-10-04 04:23:44,-1.8312,-78.1834,140351,11597,112296,16458,Ecuador,795.5025942211838,8.262855270001639
,,,Egypt,2020-10-04 04:23:44,26.820553000000004,30.802498,103575,5970,97274,331,Egypt,101.21229710012575,5.763939174511224
,,,El Salvador,2020-10-04 04:23:44,13.7942,-88.8965,29358,857,24175,4326,El Salvador,452.62242104430624,2.919136180938756
,,,Equatorial Guinea,2020-10-04 04:23:44,1.6508,10.2679,5045,83,4879,83,Equatorial Guinea,359.5904446590662,1.645193260654113
,,,Eritrea,2020-10-04 04:23:44,15.1794,39.7823,398,0,358,40,Eritrea,11.222562878074186,0.0
,,,Estonia,2020-10-04 04:23:44,58.5953,25.0136,3577,67,2727,783,Estonia,269.64906421899394,1.8730779983226167
,,,Eswatini,2020-10-04 04:23:44,-26.5225,31.4659,5530,111,5076,343,Eswatini,476.6567485286563,2.007233273056058
,,,Ethiopia,2020-10-04 04:23:44,9.145,40.4897,77860,1214,32325,44321,Ethiopia,67.72579452399287,1.5592088363729772
,,,Fiji,2020-10-04 04:23:44,-17.7134,178.065,32,2,28,2,Fiji,3.5696596775704896,6.25
,,,Finland,2020-10-04 04:23:44,61.92411,25.748151,10785,331,8100,1946,Finland,187.5388713159558,3.320180925801174
,,French Guiana,France,2020-10-04 04:23:44,4.0,-53.0,10029,67,9665,297,"French Guiana, France",3357.751722567815,0.6680626184066208
,,French Polynesia,France,2020-10-04 04:23:44,-17.6797,-149.4068,1964,8,1555,401,"French Polynesia, France",699.1712471164526,0.4073319755600815
,,Guadeloupe,France,2020-10-04 04:23:44,16.265,-61.551,5528,57,2199,3272,"Guadeloupe, France",1381.5613542700194,1.0311143270622287
